step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
13500,1.4639155864715576,"[0.3370230197906494, 2.171298027038574, 2.304251194000244, 2.2948524951934814, 2.311802864074707, 2.291470766067505, 0.0006258773501031101, 3.017480310063547e-07]",0.7595587372779846,"[1.996395468711853, 3.382685899734497, 2.6945371627807617, 2.508068323135376, 3.428788423538208, 4.337418556213379, 0.058284081518650055, 2.349206079088617e-05]","[2.6283621933786128, 4.453488234309516, 3.5475033470579516, 3.3020070733745883, 4.514184690740163, 5.710445214227011, 0.07673413346217509, 3.092856370143828e-05]","[5.923617839813232, 1.5579094886779785, 1.1693764925003052, 1.0929104089736938, 1.4831664562225342, 1.8928536176681519, 93.122314453125, 75.35592651367188]","[0.7063285708427429, 1.132086157798767, 0.498995304107666, 0.340149462223053, 0.7704713344573975, 1.1655099391937256, 0.001894945278763771, -1.5393485597314793e-08]","[0.46579930309722356, 0.4406121241436306, 0.24380966462715753, 0.17855378537796476, 0.29583832445182057, 0.35377185961399676, 0.04280409826363207, -0.0008626894556649761]"
14000,1.4557361602783203,"[0.4155896306037903, 1.9887051582336426, 2.3311121463775635, 2.297586441040039, 2.3008365631103516, 2.3114538192749023, 0.0006048299255780876, 4.470347647611561e-08]",1.1199458837509155,"[4.836897373199463, 3.325237274169922, 4.2564568519592285, 3.279311418533325, 2.3330562114715576, 1.8602606058120728, 0.0811212956905365, 2.9358425308601e-06]","[4.318867048289652, 2.969105313404125, 3.8005915408193927, 2.928098103767547, 2.083186558673443, 1.6610272271207427, 0.07243322812959996, 2.6214146357031066e-06]","[11.63863754272461, 1.6720614433288574, 1.8259339332580566, 1.4272853136062622, 1.0140033960342407, 0.8048011064529419, 134.12026977539062, 53.66830062866211]","[3.026538372039795, 2.265058755874634, 2.603114604949951, -0.40517789125442505, 1.1990286111831665, 1.3452813625335693, 0.0003852162335533649, 3.952518667915683e-08]","[0.5587046343411557, 0.6082187357961762, 0.5460696199468958, -0.11032299432478775, 0.45888863915254474, 0.6457171160411579, 0.004240066461169682, 0.01202109790371171]"
14500,1.4480558633804321,"[0.22277523577213287, 2.1486001014709473, 2.3016672134399414, 2.306288719177246, 2.299354076385498, 2.305652141571045, 0.00010967538401018828, 1.862644793959589e-08]",0.9076724052429199,"[2.783061981201172, 3.6627368927001953, 3.1988208293914795, 3.6539392471313477, 2.775496482849121, 2.70870041847229, 0.002758681308478117, 2.314154016858083e-06]","[3.0661524632957664, 4.035307090469429, 3.5242019157070006, 4.02561455655738, 3.057817409471996, 2.984226911412341, 0.003039291811168163, 2.5495476159581467e-06]","[12.492690086364746, 1.7047085762023926, 1.3897842168807983, 1.5843373537063599, 1.2070766687393188, 1.1748088598251343, 25.15085792541504, 80.83971405029297]","[0.7551947236061096, 1.309841513633728, 1.6679366827011108, 1.3998316526412964, -0.24165333807468414, 1.6998322010040283, -3.0376497306860983e-05, 6.388761875086857e-08]","[0.2989557673180663, 0.39398881742404535, 0.5744609505368147, 0.42207084601619443, -0.09592305125180464, 0.6913786191725183, -0.012131291251802947, 0.030415524433922172]"
15000,1.4420382976531982,"[0.1722732037305832, 2.1271305084228516, 2.3009085655212402, 2.317491054534912, 2.30405855178833, 2.3139896392822266, 0.0004546609125100076, 7.171072411438217e-07]",1.037774682044983,"[1.456931233406067, 3.3284475803375244, 2.7597005367279053, 3.1271541118621826, 2.493603229522705, 3.320639133453369, 0.019565396010875702, 0.0001029758423101157]","[1.403899380677814, 3.2072931031412955, 2.6592482785278477, 3.013326655551069, 2.4028368321810905, 3.199768881343199, 0.018853221560889484, 9.922755304378503e-05]","[8.457096099853516, 1.5647594928741455, 1.199396014213562, 1.3493704795837402, 1.0822654962539673, 1.4350277185440063, 43.03199005126953, 141.62400817871094]","[0.06024199351668358, 1.5174092054367065, 1.526265263557434, 2.356555223464966, 0.5538029670715332, 2.6019084453582764, -0.0003740703104995191, 1.9025824826712778e-07]","[0.039843475098449314, 0.4392966804109615, 0.532923646495712, 0.7261482007391237, 0.21400546068732915, 0.7550353020658797, -0.01842304980885732, 0.0017803486907271098]"
15500,1.439668893814087,"[0.13267782330513, 2.1729207038879395, 2.2881312370300293, 2.30484938621521, 2.3089442253112793, 2.3096606731414795, 0.00016794385737739503, 5.587935003603661e-09]",0.8056180477142334,"[1.9257502555847168, 2.5996127128601074, 3.7881417274475098, 4.158028602600098, 5.0714311599731445, 3.0635011196136475, 0.008852571249008179, 5.390437536334503e-07]","[2.390401085289258, 3.2268551086162294, 4.7021559884309205, 5.161290284394203, 6.2950813656201365, 3.8026719092325054, 0.010988546339205572, 6.691058562588934e-07]","[14.514482498168945, 1.1963679790496826, 1.6555613279342651, 1.804034948348999, 2.1964285373687744, 1.326385736465454, 52.70835494995117, 34.580833435058594]","[0.6142576336860657, 1.0506486892700195, 0.2608889937400818, -1.2480175495147705, 2.9140310287475586, 1.6002016067504883, 0.00015288515714928508, -4.326116798125668e-09]","[0.39593273630549436, 0.5016717941514737, 0.08548705415138089, -0.3725666982899665, 0.7132379618185731, 0.648376807795791, 0.02143713319303917, -0.009961965555655972]"
16000,1.4332470893859863,"[0.05599640682339668, 2.1359505653381348, 2.309234142303467, 2.3062171936035156, 2.323160409927368, 2.3083438873291016, 0.0270743016153574, 7.4505797087454084e-09]",1.2355448007583618,"[1.1812931299209595, 3.120330810546875, 3.4391531944274902, 2.3164210319519043, 3.7517738342285156, 2.6283109188079834, 2.495945453643799, 6.405786052710027e-07]","[0.9560908913994026, 2.525469581217658, 2.7835115265076436, 1.874817514128273, 3.036534030919578, 2.12724857665603, 2.020117321615387, 5.184584200247726e-07]","[21.095870971679688, 1.4608627557754517, 1.4893046617507935, 1.0044244527816772, 1.6149439811706543, 1.138613224029541, 92.1886978149414, 36.70815658569336]","[0.22606544196605682, 2.3537697792053223, 3.1491494178771973, 0.7608827352523804, 3.122544288635254, 1.8346772193908691, 0.7654789686203003, -7.908677268630981e-09]","[0.15488808212208804, 0.6105269586944058, 0.7411109806863042, 0.2658531025224839, 0.6736176519541318, 0.564968756889983, 0.2482216598997991, -0.009992471689377553]"
16500,1.4330358505249023,"[0.12549370527267456, 2.1416587829589844, 2.3072681427001953, 2.298917293548584, 2.290452480316162, 2.3004181385040283, 7.766815542709082e-05, 2.7194454332857276e-07]",1.0207802057266235,"[0.9289892315864563, 2.4865546226501465, 3.1218581199645996, 2.1369173526763916, 2.238581895828247, 3.587392807006836, 0.0017059171805158257, 3.329954051878303e-05]","[0.9100776311832698, 2.435935384229104, 3.058305894305976, 2.0934157428682374, 2.1930106826814435, 3.5143636082296643, 0.0016711895185129498, 3.262165580011357e-05]","[7.402675151824951, 1.161041498184204, 1.3530539274215698, 0.9295320510864258, 0.977353572845459, 1.5594525337219238, 21.96135139465332, 118.10670471191406]","[0.10256341844797134, 1.46768057346344, 2.247868537902832, 1.0092214345932007, 0.9027664661407471, 2.6058425903320312, -3.987323907495011e-06, -1.6953603676483908e-07]","[0.1081557386538486, 0.5782309078197803, 0.705383842025054, 0.46266484363812804, 0.39506648781755793, 0.7116017460848766, -0.0022897672197637197, -0.004987599188167827]"
17000,1.443842887878418,"[0.1391570121049881, 2.1801838874816895, 2.3053781986236572, 2.306915283203125, 2.3027617931365967, 2.3141212463378906, 0.00222614873200655, 1.4901157641133977e-08]",1.1174092292785645,"[2.4730303287506104, 4.858546733856201, 2.9207465648651123, 3.459184408187866, 3.3492302894592285, 3.393362283706665, 0.638555109500885, 1.5585401342832483e-06]","[2.213182300585864, 4.348046003694668, 2.613855773100103, 3.095718486611416, 2.997317546429789, 3.0368124719155305, 0.5714603860155665, 1.394780080069226e-06]","[17.771509170532227, 2.2285032272338867, 1.2669272422790527, 1.4994847774505615, 1.4544405937194824, 1.4663718938827515, 286.8416748046875, 62.58906555175781]","[0.8660557866096497, 2.869192600250244, 1.4600920677185059, 2.517383337020874, 0.11330966651439667, 2.1074743270874023, 0.05532033368945122, -7.66536878415991e-09]","[0.3134037373982677, 0.5284952197707602, 0.44737747381098475, 0.6512734655651545, 0.030276780831394203, 0.5558016225108076, 0.0775307798991966, -0.004401521314837771]"
17500,1.4492366313934326,"[0.03381022810935974, 2.155548095703125, 2.3093695640563965, 2.2924435138702393, 2.2962658405303955, 2.3047170639038086, 0.20173680782318115, 1.6949293240031693e-06]",1.621528148651123,"[0.4352668225765228, 4.199481964111328, 2.887146472930908, 3.627518653869629, 3.1014516353607178, 4.501576900482178, 9.82264518737793, 0.00030642221099697053]","[0.2684300133417985, 2.5898298266389577, 1.780509623180206, 2.237098786652085, 1.912672091409993, 2.7761324428606673, 6.057647038411853, 0.00018897125606599522]","[12.87381649017334, 1.9482200145721436, 1.2501882314682007, 1.582380771636963, 1.3506500720977783, 1.9532015323638916, 48.690391540527344, 179.7272186279297]","[-0.02395433373749256, 2.156569004058838, 1.5058512687683105, 0.3347650170326233, 1.3569477796554565, 3.5913405418395996, 12.11330509185791, 5.663178853865247e-06]","[-0.03393939049423313, 0.31669641438995205, 0.32165386159905646, 0.05691227172340613, 0.26981968411506124, 0.49200262792640265, 0.7605183666373638, 0.011397655961070619]"
18000,1.4173059463500977,"[0.014193491078913212, 2.0704169273376465, 2.302147150039673, 2.3166909217834473, 2.3087189197540283, 2.3261513710021973, 0.00012759235687553883, 2.9802311729554276e-08]",0.9453919529914856,"[0.573836624622345, 2.110053062438965, 0.8939460515975952, 3.9785609245300293, 2.7332708835601807, 4.657010555267334, 0.0030974813271313906, 4.859327418671455e-06]","[0.6069827681593489, 2.2319346549990873, 0.945582463198358, 4.208371894790035, 2.891150992888552, 4.9260103606036045, 0.003276399082232602, 5.140013518514917e-06]","[40.429534912109375, 1.019144058227539, 0.38830968737602234, 1.717346429824829, 1.183890700340271, 2.002023696899414, 24.274484634399414, 122.08655548095703]","[0.055878691375255585, 0.5593960285186768, 0.15799450874328613, 1.6388777494430542, 1.896161437034607, 2.841716766357422, 0.0001026218305923976, 5.141993497659314e-09]","[0.10300209597682052, 0.28042330310746283, 0.1869471208460571, 0.43572115356727875, 0.7338051130852489, 0.6454486043054956, 0.03504444279699653, 0.0011192921533637217]"
18500,1.4343791007995605,"[0.11160384118556976, 2.1499738693237305, 2.3040056228637695, 2.3060302734375, 2.308119773864746, 2.2951629161834717, 0.00013644555292557925, 3.986012018231122e-07]",1.4280391931533813,"[3.383336305618286, 3.8610448837280273, 2.6584486961364746, 2.328186511993408, 2.258584976196289, 4.374952793121338, 0.0028899202588945627, 5.3525629482464865e-05]","[2.36921810118337, 2.7037387364713066, 1.8616076567661395, 1.6303379649212084, 1.5815987313407731, 3.0636083477937412, 0.0020236981399040393, 3.748190507591751e-05]","[30.315587997436523, 1.7958565950393677, 1.15383780002594, 1.0096080303192139, 0.9785388708114624, 1.9061622619628906, 21.1784725189209, 130.9972381591797]","[1.123178243637085, 3.637248992919922, 2.0834271907806396, 2.1250576972961426, 2.656870126724243, 4.688632011413574, -4.617740341927856e-05, -3.443121556756523e-07]","[0.2324681108646273, 0.6596720066524531, 0.5487947111065455, 0.6391647714528264, 0.8237468441297552, 0.7504688147339544, -0.011189315564917887, -0.004504539970514289]"
19000,1.4343571662902832,"[0.1404750645160675, 2.1282243728637695, 2.3062000274658203, 2.2865562438964844, 2.302882194519043, 2.3103790283203125, 0.00014048919547349215, 1.0803329075770307e-07]",0.6643202304840088,"[0.9460107088088989, 2.2965903282165527, 3.1566970348358154, 2.5228562355041504, 3.2203755378723145, 3.1489076614379883, 0.0038540931418538094, 9.413583939021919e-06]","[1.424028149977695, 3.4570531241285676, 4.751770140337164, 3.797650771023568, 4.847625271815102, 4.740044811135384, 0.005801559195398587, 1.417025029053141e-05]","[6.7343668937683105, 1.0791109800338745, 1.368787169456482, 1.10334312915802, 1.3984109163284302, 1.3629398345947266, 27.431425094604492, 79.75363159179688]","[0.24610747396945953, -0.28813493251800537, 0.34152886271476746, 0.8679946660995483, 1.2974961996078491, 1.065601110458374, -2.306166607013438e-05, -7.841812532660697e-08]","[0.391607744656451, -0.18885779038954345, 0.1628609753702577, 0.5179013883027485, 0.6064878392835124, 0.5093980295038892, -0.00900722465937725, -0.012539608516580683]"
19500,1.4212332963943481,"[0.026879195123910904, 2.128113269805908, 2.3065333366394043, 2.302867889404297, 2.3069939613342285, 2.298346757888794, 0.0001313539978582412, 2.1606582834010624e-07]",0.8799208402633667,"[0.8145049214363098, 3.1205384731292725, 3.0195059776306152, 3.3214962482452393, 3.2723617553710938, 3.5666232109069824, 0.0038440360222011805, 2.501925700926222e-05]","[0.9256570411407946, 3.546385459168432, 3.431565476647712, 3.7747671111541026, 3.7189274371449734, 4.053345537127483, 0.0043686157280359815, 2.843353159106196e-05]","[30.302419662475586, 1.46634042263031, 1.3091100454330444, 1.4423303604125977, 1.4184526205062866, 1.551821231842041, 29.26247787475586, 110.67244720458984]","[0.026546508073806763, 1.1369013786315918, 1.0731867551803589, 0.796897828578949, 1.8553199768066406, 1.305195927619934, 3.635262692114338e-05, 2.505223051230132e-07]","[0.03703992388649673, 0.41404700543930884, 0.4039204175970115, 0.2726624127852601, 0.6443382432376901, 0.41588654950426096, 0.010747433012435881, 0.01137963643013778]"
20000,1.4313983917236328,"[0.06980971992015839, 2.15944242477417, 2.2982888221740723, 2.29343843460083, 2.309414863586426, 2.3206100463867188, 0.00018278088828083128, 3.725290076417309e-09]",1.399419903755188,"[1.3237870931625366, 3.9835398197174072, 3.4809646606445312, 3.345865488052368, 2.9176666736602783, 3.849698543548584, 0.00549345975741744, 4.707502228029625e-07]","[0.9459541697315444, 2.8465650724475338, 2.4874340084085906, 2.3908945978788134, 2.0849115164298033, 2.7509245318137503, 0.003925526386094946, 3.3638954365287827e-07]","[18.96278953552246, 1.8447074890136719, 1.514589786529541, 1.4588861465454102, 1.2633792161941528, 1.6589165925979614, 30.053247451782227, 34.29801940917969]","[0.5750644207000732, 2.9941940307617188, 3.592381477355957, 1.7221033573150635, 2.894429922103882, 3.8887290954589844, 0.00010446339729242027, -1.34470123924757e-09]","[0.3104204396143423, 0.5371093726153467, 0.7374537487732832, 0.3677923481691753, 0.7088907637206148, 0.7218266632027921, 0.013588457225841934, -0.002041207824093976]"
20500,1.429210901260376,"[0.07109874486923218, 2.1141390800476074, 2.305980920791626, 2.28989839553833, 2.338263988494873, 2.3139474391937256, 0.0003586270031519234, 1.8626450382086546e-09]",0.8966197967529297,"[1.9122730493545532, 3.05515456199646, 2.511672019958496, 2.209956645965576, 4.296105861663818, 3.119685411453247, 0.00996627938002348, 3.293018551175919e-07]","[2.132758005433037, 3.4074136808718385, 2.801267637692597, 2.4647645010391694, 4.7914465832920285, 3.4793849330017634, 0.01111539073319141, 3.6727033722670915e-07]","[26.896013259887695, 1.445105791091919, 1.0891989469528198, 0.9650894403457642, 1.8373057842254639, 1.348209261894226, 27.789321899414062, 27.759563446044922]","[0.5670822262763977, 0.5209055542945862, 1.4911972284317017, -0.23220400512218475, 2.738227605819702, 1.3465051651000977, -0.0002970132336486131, 1.7260204376867705e-09]","[0.33074082681996436, 0.19015925985199728, 0.6621613638243988, -0.11718651224376185, 0.7108635508419235, 0.48138094823302385, -0.03323796446068786, 0.005845793001301601]"
21000,1.3944687843322754,"[0.007313906215131283, 1.9655265808105469, 2.2809343338012695, 2.3064873218536377, 2.296632766723633, 2.2986319065093994, 0.00022389258083421737, 1.4901159417490817e-08]",0.6613737344741821,"[0.2808271646499634, 3.4501755237579346, 2.454047679901123, 2.760716676712036, 2.311772346496582, 1.8822104930877686, 0.011357307434082031, 1.7894316215461004e-06]","[0.4246119100469448, 5.216680590590672, 3.7105309025496553, 4.174215776662061, 3.4954099716925273, 2.8459105570380703, 0.017172298871396114, 2.705628494558781e-06]","[38.396278381347656, 1.7553441524505615, 1.0758957862854004, 1.1969355344772339, 1.006592035293579, 0.818839430809021, 50.72432327270508, 71.86138153076172]","[0.03090054914355278, 0.4731774926185608, 0.6987888216972351, 0.9887642860412598, 0.6660807132720947, 0.6415805816650391, 2.889966344810091e-05, 1.6157519766579753e-09]","[0.1663719622209206, 0.20736523355060515, 0.43054248104270165, 0.5415318307732286, 0.4356471233873093, 0.5153901061132802, 0.003847427631555059, 0.0013652514446379296]"
21500,1.4128620624542236,"[0.01404809020459652, 2.0625510215759277, 2.3089160919189453, 2.305849313735962, 2.306128978729248, 2.303436279296875, 0.001966671319678426, 0.0]",0.632561981678009,"[0.44426339864730835, 4.162405014038086, 3.6179258823394775, 3.4210293292999268, 4.560070514678955, 3.023019552230835, 0.31764569878578186, 2.8766380388844937e-09]","[0.7023239010804957, 6.580232664309664, 5.719480441651169, 5.408212046232842, 7.208891218189197, 4.7790092351292035, 0.5021574296058027, 4.5475986894653105e-09]","[31.62444496154785, 2.0180857181549072, 1.5669368505477905, 1.483630895614624, 1.9773701429367065, 1.3123955726623535, 161.51356506347656, 0.2876638174057007]","[0.02468050830066204, 0.3616986572742462, 0.9753636717796326, 0.20963139832019806, 1.4274876117706299, 0.1872551143169403, 0.01496037282049656, 1.1179506105574166e-11]","[0.08782344700500133, 0.13737239632905177, 0.42619055805484013, 0.09687159430914123, 0.4948774937203196, 0.09792411281137758, 0.07445542572590447, 0.006143760991245166]"
